org:group,resource country,organization country,resource,org:role,activity,impact,product,timestamp,case
Org line C,Sweden,se,Martin,C_6,Queued,High,PROD802,2012/4/25 15:57:01,1-704977245
Org line C,France,se,Fabien,C_6,Accepted,High,PROD802,2012/4/27 6:58:36,1-704977245
Org line C,France,se,Fabien,C_6,Completed,High,PROD802,2012/4/27 6:59:06,1-704977245
Org line C,Sweden,se,Ann-Charlotte,E_10,Accepted,Low,PROD802,2011/10/31 22:40:16,1-599157751
Org line C,Sweden,se,Ann-Charlotte,E_10,Queued,Low,PROD802,2011/10/31 22:48:47,1-599157751
Org line C,Sweden,se,Marcus,E_10,Accepted,Low,PROD802,2011/11/18 6:31:45,1-599157751
Org line C,Sweden,se,Martin,C_6,Queued,Low,PROD802,2011/11/18 6:34:16,1-599157751
Org line C,Sweden,se,Lennart,C_6,Accepted,Low,PROD802,2011/11/18 9:43:24,1-599157751
Org line C,Sweden,se,Lennart,C_6,Completed,Low,PROD802,2012/4/11 8:03:56,1-599157751
Org line G3,USA,us,Carolyn,C_6,Accepted,Medium,PROD97,2011/7/15 7:02:25,1-541566505
Org line G3,USA,us,Carolyn,C_6,Queued,Medium,PROD97,2011/7/15 7:12:43,1-541566505
Org line G3,Sweden,us,Padmanabha,C_6,Accepted,Medium,PROD97,2011/7/15 7:14:45,1-541566505
Org line G3,USA,us,Carolyn,C_6,Accepted,Medium,PROD97,2011/7/15 7:14:54,1-541566505
Org line G3,POLAND,us,Ewa,C_6,Accepted,Medium,PROD97,2012/2/6 20:33:03,1-541566505
Org line G3,POLAND,us,Ewa,C_6,Completed,Medium,PROD97,2012/2/6 20:34:12,1-541566505
Org line G3,POLAND,us,Ewa,C_6,Accepted,High,PROD97,2012/5/15 15:35:05,1-745528120
Org line G3,POLAND,us,Ewa,C_6,Completed,High,PROD97,2012/5/15 15:38:18,1-745528120
Org line G4,Sweden,se,Joakim,C_6,Accepted,Medium,PROD374,2011/2/23 16:45:04,1-502769178
Org line G4,Sweden,se,Joakim,C_6,Accepted,Medium,PROD374,2011/2/23 16:52:29,1-502769178
Org line G4,Sweden,se,Joakim,C_6,Accepted,Medium,PROD374,2011/5/4 8:05:50,1-502769178
Org line G4,Sweden,se,Joakim,C_6,Queued,Medium,PROD374,2011/9/5 8:10:57,1-502769178
Org line G4,Sweden,se,Mikael,C_6,Accepted,Medium,PROD374,2011/10/20 7:58:13,1-502769178
Org line G4,Sweden,se,Mikael,C_6,Accepted,Medium,PROD374,2012/1/8 1:14:30,1-502769178
Org line G4,Sweden,se,Mikael,C_6,Completed,Medium,PROD374,2012/1/25 10:20:10,1-502769178
Org line C,Sweden,se,Curt,E_1,Accepted,Medium,PROD153,2011/11/22 23:54:50,1-614378787
Org line C,Sweden,se,Curt,E_1,Queued,Medium,PROD153,2011/11/23 0:06:12,1-614378787
Org line C,Sweden,se,Curt,C_1,Accepted,Medium,PROD153,2012/3/15 8:49:49,1-614378787
Org line C,Sweden,se,Curt,C_1,Completed,Medium,PROD153,2012/3/15 8:50:07,1-614378787
Org line A2,Sweden,cn,Tomas,A2_2,Queued,Medium,PROD681,2012/3/8 15:17:46,1-694899814
Org line A2,Sweden,cn,Tomas,A2_2,Accepted,Medium,PROD681,2012/5/3 7:16:50,1-694899814
Org line A2,Sweden,cn,Tomas,A2_2,Completed,Medium,PROD681,2012/5/3 7:20:09,1-694899814
Org line C,Sweden,us,Bjarne,E_4,Accepted,Medium,PROD794,2011/11/23 6:06:12,1-614451236
Org line C,Sweden,us,Bjarne,E_4,Completed,Medium,PROD794,2012/3/20 12:47:33,1-614451236
Org line G3,USA,us,Carolyn,E_4,Accepted,Medium,PROD98,2011/4/14 13:36:04,1-517002080
Org line G3,USA,us,Carolyn,E_4,Queued,Medium,PROD98,2011/4/14 13:38:58,1-517002080
Org line G3,Sweden,us,Padmanabha,E_4,Accepted,Medium,PROD98,2011/4/14 15:10:44,1-517002080
Org line G3,USA,us,Carolyn,E_4,Accepted,Medium,PROD98,2011/4/14 15:10:49,1-517002080
Org line G3,POLAND,us,Ewa,E_4,Accepted,Medium,PROD98,2012/1/30 12:06:42,1-517002080
Org line G3,POLAND,us,Ewa,E_4,Completed,Medium,PROD98,2012/1/30 12:07:11,1-517002080
Org line C,Sweden,se,Raul,E_6,Accepted,Medium,PROD383,2012/3/26 13:42:00,1-702501532
Org line C,Sweden,se,Raul,E_6,Queued,Medium,PROD383,2012/4/2 10:01:33,1-702501532
Org line C,Sweden,se,Raul,E_6,Accepted,Medium,PROD383,2012/4/2 13:21:38,1-702501532
Org line C,Sweden,se,Raul,E_6,Completed,Medium,PROD383,2012/4/25 12:15:38,1-702501532
Org line G3,POLAND,us,Ewa,E_6,Accepted,Medium,PROD97,2011/12/2 11:09:21,1-619087129
Org line G3,POLAND,us,Ewa,E_6,Completed,Medium,PROD97,2012/1/3 10:10:20,1-619087129
Org line C,Sweden,in,Roger,E_8,Accepted,Major,PROD474,2012/1/17 14:34:19,1-643685396
Org line C,Sweden,in,Roger,E_8,Completed,Major,PROD474,2012/1/17 14:37:57,1-643685396
Org line C,Sweden,in,Roger,E_8,Accepted,Major,PROD474,2012/1/20 7:38:21,1-643685396
Org line C,Sweden,in,Roger,E_8,Completed,Major,PROD474,2012/2/2 15:49:44,1-643685396
Org line C,Sweden,in,Roger,E_8,Accepted,Major,PROD474,2012/2/6 9:47:47,1-643685396
Org line C,Sweden,in,Roger,E_8,Completed,Major,PROD474,2012/2/6 10:19:14,1-643685396
Org line A2,Sweden,in,Harikumar,D_1,Accepted,Medium,PROD611,2011/5/12 9:42:03,1-525132931
Org line A2,Sweden,in,Harikumar,D_1,Accepted,Medium,PROD611,2011/5/16 13:43:50,1-525132931
Org line A2,INDIA,in,Sreehari,D_1,Accepted,Medium,PROD611,2012/3/30 15:15:20,1-525132931
Org line A2,INDIA,in,Sreehari,D_1,Accepted,Medium,PROD611,2012/3/30 15:16:51,1-525132931
Org line A2,INDIA,in,Sreehari,D_1,Completed,Medium,PROD611,2012/5/10 15:14:28,1-525132931
Org line V2,Sweden,se,Marie,D_1,Accepted,Low,PROD421,2011/3/23 15:00:18,1-509915742
Org line V2,Sweden,se,Marie,D_1,Completed,Low,PROD421,2012/2/27 14:29:22,1-509915742
Org line G4,Sweden,se,Peter,D_1,Accepted,Medium,PROD286,2011/10/24 13:22:19,1-593751721
Org line G4,Sweden,se,Peter,D_1,Completed,Medium,PROD286,2012/1/3 15:03:49,1-593751721
Org line G4,Sweden,se,Roland,D_1,Accepted,Medium,PROD374,2012/2/28 15:30:43,1-689525975
Org line G4,Sweden,se,Roland,D_1,Accepted,Medium,PROD374,2012/2/28 17:05:04,1-689525975
Org line G4,Sweden,se,Roland,D_1,Completed,Medium,PROD374,2012/3/30 8:00:24,1-689525975
Org line C,Sweden,us,Bengt,E_4,Accepted,High,PROD219,2010/12/22 12:09:10,1-432687815
Org line C,Sweden,us,Bengt,E_4,Accepted,High,PROD219,2010/12/22 12:16:21,1-432687815
Org line C,Sweden,us,Bengt,E_4,Accepted,High,PROD219,2011/8/31 9:03:38,1-432687815
Org line C,Sweden,us,Bengt,E_4,Completed,High,PROD219,2012/4/2 8:35:12,1-432687815
Org line A2,POLAND,pl,Michal,A2_1,Accepted,Medium,PROD791,2011/6/21 10:01:27,1-535418135
Org line A2,POLAND,pl,Michal,A2_1,Accepted,Medium,PROD791,2011/7/28 12:22:47,1-535418135
Org line A2,POLAND,pl,Michal,A2_1,Accepted,Medium,PROD791,2011/7/28 12:24:26,1-535418135
Org line A2,POLAND,pl,Michal,A2_1,Accepted,Medium,PROD791,2012/1/19 14:23:31,1-535418135
Org line A2,POLAND,pl,Michal,A2_1,Completed,Medium,PROD791,2012/1/19 14:25:35,1-535418135
Org line A2,Sweden,pl,Hannes,A2_2,Accepted,Medium,PROD604,2011/9/22 15:23:28,1-576984464
Org line A2,Sweden,pl,Hannes,A2_2,Queued,Medium,PROD604,2011/9/22 15:29:40,1-576984464
Org line C,Sweden,pl,Per,E_6,Queued,Medium,PROD604,2011/9/23 13:56:45,1-576984464
Org line A2,POLAND,pl,Jaroslaw,D_1,Queued,Medium,PROD604,2011/10/5 7:08:09,1-576984464
Org line A2,INDIA,pl,Jayesh,D_1,Queued,Medium,PROD604,2011/10/12 8:51:09,1-576984464
Org line A2,Sweden,pl,Prashanth,D_1,Accepted,Medium,PROD604,2011/10/24 11:00:09,1-576984464
Org line A2,Sweden,pl,Prashanth,D_1,Accepted,Medium,PROD604,2011/10/24 12:51:00,1-576984464
Org line A2,POLAND,pl,Jaroslaw,D_1,Queued,Medium,PROD604,2011/10/24 15:35:24,1-576984464
Org line A2,Sweden,pl,Hannes,A2_2,Queued,Medium,PROD604,2011/10/25 7:57:00,1-576984464
Org line A2,POLAND,pl,Jaroslaw,D_1,Queued,Medium,PROD604,2011/10/25 12:56:25,1-576984464
Org line A2,POLAND,pl,Jaroslaw,D_1,Accepted,Medium,PROD604,2011/11/3 13:47:43,1-576984464
Org line A2,POLAND,pl,Jaroslaw,D_1,Accepted,Medium,PROD604,2011/11/3 13:50:59,1-576984464
Org line A2,POLAND,pl,Jaroslaw,D_1,Accepted,Medium,PROD604,2012/1/24 13:14:49,1-576984464
Org line A2,POLAND,pl,Jaroslaw,D_1,Completed,Medium,PROD604,2012/1/24 13:22:00,1-576984464
Org line G4,Sweden,se,Johan,D_1,Accepted,Low,PROD710,2012/3/6 11:31:47,1-693789171
Org line G4,Sweden,se,Johan,D_1,Accepted,Low,PROD710,2012/3/14 15:33:38,1-693789171
Org line G4,Sweden,se,Johan,D_1,Completed,Low,PROD710,2012/3/14 15:35:05,1-693789171
Org line G4,Sweden,se,Johan,D_1,Accepted,Low,PROD710,2012/3/14 15:35:34,1-693789171
Org line G4,Sweden,se,Johan,D_1,Completed,Low,PROD710,2012/3/14 15:36:22,1-693789171
Org line C,USA,us,Edward,D_1,Accepted,Medium,PROD378,2012/2/15 14:01:20,1-675739721
Org line C,USA,us,Edward,D_1,Completed,Medium,PROD378,2012/4/2 14:56:26,1-675739721
Org line V5,Germany,de,Rainer,A2_3,Accepted,High,PROD637,2011/10/24 15:58:48,1-593933571
Org line V5,Germany,de,Rainer,A2_3,Completed,High,PROD637,2012/4/20 11:01:39,1-593933571
Org line G3,USA,us,Carolyn,A2_2,Accepted,Medium,PROD97,2011/6/1 13:38:53,1-530568802
Org line G3,USA,us,Carolyn,A2_2,Queued,Medium,PROD97,2011/6/1 13:41:27,1-530568802
Org line G3,Sweden,us,Santhosh,A2_2,Accepted,Medium,PROD97,2011/6/1 18:50:10,1-530568802
Org line G3,USA,us,Carolyn,A2_2,Accepted,Medium,PROD97,2011/6/1 18:52:31,1-530568802
Org line G3,Sweden,us,Padmanabha,A2_2,Accepted,Medium,PROD97,2011/6/23 21:12:29,1-530568802
Org line A2,Sweden,us,Hannes,A2_2,Queued,Medium,PROD97,2011/6/23 21:14:18,1-530568802
Org line A2,Sweden,us,Y,A2_2,Accepted,Medium,PROD97,2011/6/23 21:22:36,1-530568802
Org line A2,Sweden,us,Y,A2_2,Accepted,Medium,PROD97,2011/7/6 9:19:56,1-530568802
Org line G3,USA,us,Carolyn,A2_2,Queued,Medium,PROD97,2011/7/6 9:33:06,1-530568802
Org line G3,Sweden,us,Padmanabha,A2_2,Accepted,Medium,PROD97,2011/7/6 20:29:51,1-530568802
Org line G3,USA,us,Carolyn,A2_2,Accepted,Medium,PROD97,2011/7/6 20:29:59,1-530568802
Org line G3,POLAND,us,Ewa,A2_2,Accepted,Medium,PROD97,2012/1/30 20:23:29,1-530568802
Org line G3,POLAND,us,Ewa,A2_2,Completed,Medium,PROD97,2012/1/30 20:46:35,1-530568802
Org line A2,Sweden,se,Lisbeth,A2_5,Accepted,Medium,PROD320,2012/2/15 14:53:08,1-675046360
Org line A2,Sweden,se,Lisbeth,A2_5,Accepted,Medium,PROD320,2012/2/22 12:45:37,1-675046360
Org line A2,Sweden,se,Lisbeth,A2_5,Completed,Medium,PROD320,2012/3/9 15:21:48,1-675046360
Org line C,China,us,Vincent,E_4,Accepted,Major,PROD348,2012/5/4 8:15:41,1-740409214
Org line C,China,us,Vincent,E_4,Completed,Major,PROD348,2012/5/7 8:12:12,1-740409214
Org line C,Sweden,se,Gitt,E_2,Accepted,Medium,PROD327,2012/3/16 8:32:20,1-698216063
Org line C,Sweden,se,Gitt,E_2,Queued,Medium,PROD327,2012/3/16 8:34:29,1-698216063
Org line C,Sweden,se,Alexander,E_2,Accepted,Medium,PROD327,2012/3/20 9:46:47,1-698216063
Org line C,Sweden,se,Alexander,E_2,Accepted,Medium,PROD327,2012/3/21 8:41:37,1-698216063
Org line C,Belgium,se,Hilde,E_2,Accepted,Medium,PROD327,2012/3/21 15:52:06,1-698216063
Org line C,Belgium,se,Hilde,E_2,Completed,Medium,PROD327,2012/3/21 16:04:24,1-698216063
Org line G4,Sweden,se,Katarina,E_2,Accepted,Medium,PROD374,2010/12/16 10:55:48,1-430880486
Org line G4,Sweden,se,Katarina,E_2,Accepted,Medium,PROD374,2011/3/21 16:11:52,1-430880486
Org line G4,Sweden,se,Katarina,E_2,Completed,Medium,PROD374,2012/2/29 13:38:04,1-430880486
Org line G3,USA,us,Carolyn,E_2,Accepted,Medium,PROD97,2010/7/27 11:50:20,1-388230583
Org line G3,USA,us,Carolyn,E_2,Queued,Medium,PROD97,2010/7/27 11:54:23,1-388230583
Org line G3,Sweden,us,Kannan,E_2,Accepted,Medium,PROD97,2010/7/27 12:08:22,1-388230583
Org line G3,USA,us,Carolyn,E_2,Accepted,Medium,PROD97,2010/7/27 12:08:30,1-388230583
Org line A2,Sweden,us,Niklas,A2_2,Queued,Medium,PROD97,2010/8/18 10:29:41,1-388230583
Org line A2,INDIA,us,Manjunath,A2_2,Accepted,Medium,PROD97,2010/8/18 10:39:40,1-388230583
Org line G3,USA,us,Carolyn,A2_2,Queued,Medium,PROD97,2010/8/23 13:24:12,1-388230583
Org line A2,Sweden,us,Kannan,A2_2,Accepted,Medium,PROD97,2010/8/23 14:12:32,1-388230583
Org line G3,USA,us,Carolyn,A2_2,Accepted,Medium,PROD97,2010/8/23 14:13:39,1-388230583
Org line G3,POLAND,us,Ewa,A2_2,Accepted,Medium,PROD97,2012/1/31 8:04:00,1-388230583
Org line G3,POLAND,us,Ewa,A2_2,Completed,Medium,PROD97,2012/1/31 8:05:54,1-388230583
Org line C,France,us,Sylvie,C_1,Accepted,Low,PROD398,2012/5/7 12:19:57,1-741807021
Org line C,France,us,Sylvie,C_1,Completed,Low,PROD398,2012/5/9 10:42:38,1-741807021
Org line A2,Sweden,se,Daniel,A2_3,Accepted,Major,PROD655,2010/10/5 12:39:09,1-406852699
Org line A2,Sweden,se,Daniel,A2_3,Accepted,Major,PROD655,2012/4/11 14:41:01,1-406852699
Org line A2,Sweden,se,Daniel,A2_3,Completed,Major,PROD655,2012/4/11 14:41:18,1-406852699
Org line C,Sweden,pl,Praveen,E_10,Accepted,High,PROD802,2012/4/18 19:54:43,1-722674364
Org line C,Sweden,pl,Praveen,E_10,Queued,High,PROD802,2012/4/18 20:00:28,1-722674364
Org line C,Sweden,pl,Abhimanyu,E_10,Accepted,High,PROD802,2012/4/18 21:21:45,1-722674364
Org line C,Sweden,pl,Prasad,E_10,Queued,High,PROD802,2012/4/18 21:45:24,1-722674364
Org line C,Sweden,pl,Praveen,E_10,Queued,High,PROD802,2012/4/19 6:51:30,1-722674364
Org line C,Sweden,pl,Arun,E_10,Accepted,High,PROD802,2012/4/25 15:54:42,1-722674364
Org line C,Sweden,pl,Martin,C_6,Queued,High,PROD802,2012/4/25 15:58:49,1-722674364
Org line C,USA,pl,Stephen,C_6,Accepted,High,PROD802,2012/5/7 12:13:40,1-722674364
Org line A2,POLAND,pl,Krzysztof,A2_2,Queued,High,PROD802,2012/5/7 12:45:40,1-722674364
Org line A2,POLAND,pl,Maciej,A2_2,Accepted,High,PROD802,2012/5/7 14:26:17,1-722674364
Org line A2,POLAND,pl,Maciej,A2_2,Accepted,High,PROD802,2012/5/8 8:16:03,1-722674364
Org line A2,POLAND,pl,Maciej,A2_2,Completed,High,PROD802,2012/5/8 8:19:49,1-722674364
Org line C,Sweden,se,Daniel,C_3,Accepted,Medium,PROD325,2012/3/18 8:53:42,1-698842669
Org line C,Sweden,se,Daniel,C_3,Queued,Medium,PROD325,2012/3/18 9:12:50,1-698842669
Org line C,INDIA,se,Amar,C_3,Accepted,Medium,PROD325,2012/3/18 9:12:51,1-698842669
Org line C,INDIA,se,Amar,C_3,Accepted,Medium,PROD325,2012/3/18 9:14:01,1-698842669
Org line C,INDIA,se,Amar,C_3,Completed,Medium,PROD325,2012/3/18 9:14:24,1-698842669
Org line C,INDIA,se,Amar,C_3,Accepted,Medium,PROD325,2012/3/18 9:14:54,1-698842669
Org line C,INDIA,se,Amar,C_3,Completed,Medium,PROD325,2012/4/18 11:24:24,1-698842669
Org line A2,Sweden,se,Daniel,A2_3,Accepted,Major,PROD655,2010/4/12 17:14:40,1-366462246
Org line A2,Sweden,se,Daniel,A2_3,Accepted,Major,PROD655,2012/4/11 14:40:26,1-366462246
Org line A2,Sweden,se,Daniel,A2_3,Completed,Major,PROD655,2012/4/11 14:40:52,1-366462246
Org line C,Sweden,gb,Dag,C_3,Accepted,Medium,PROD348,2011/9/26 14:42:48,1-577685618
Org line C,Sweden,gb,Dag,C_3,Accepted,Medium,PROD348,2011/11/24 8:18:50,1-577685618
Org line C,Sweden,gb,Dag,C_3,Completed,Medium,PROD348,2012/2/15 11:39:07,1-577685618
Org line A2,Sweden,se,Agoritsa,A2_3,Accepted,Low,PROD484,2012/1/25 7:00:42,1-651922251
Org line A2,Sweden,se,Agoritsa,A2_3,Completed,Low,PROD484,2012/2/29 9:59:07,1-651922251
Org line G3,USA,us,Carolyn,A2_3,Accepted,Medium,PROD98,2011/5/3 15:14:07,1-522734472
Org line G3,USA,us,Carolyn,A2_3,Queued,Medium,PROD98,2011/5/3 15:16:39,1-522734472
Org line G3,Sweden,us,Padmanabha,A2_3,Accepted,Medium,PROD98,2011/5/4 4:46:05,1-522734472
Org line G3,USA,us,Carolyn,A2_3,Accepted,Medium,PROD98,2011/5/4 4:46:17,1-522734472
Org line G3,POLAND,us,Ewa,A2_3,Accepted,Medium,PROD98,2012/2/6 20:35:55,1-522734472
Org line G3,POLAND,us,Ewa,A2_3,Completed,Medium,PROD98,2012/2/6 20:37:18,1-522734472
Org line C,Sweden,se,Åsa,C_6,Accepted,Medium,PROD660,2010/9/17 12:45:48,1-402612770
Org line C,Sweden,se,Åsa,C_6,Queued,Medium,PROD660,2010/9/17 12:55:43,1-402612770
Org line C,Sweden,se,Jakob,C_6,Accepted,Medium,PROD660,2010/9/18 16:06:57,1-402612770
Org line C,Sweden,se,Åsa,C_6,Accepted,Medium,PROD660,2010/9/20 19:02:20,1-402612770
Org line C,Sweden,se,Mattias,C_6,Accepted,Medium,PROD660,2010/9/21 9:31:31,1-402612770
Org line C,Sweden,se,Jonny,C_6,Accepted,Medium,PROD660,2011/10/3 7:16:32,1-402612770
Org line C,Sweden,se,Erik,C_6,Accepted,Medium,PROD660,2011/11/9 12:25:48,1-402612770
Org line C,Sweden,se,Erik,C_6,Accepted,Medium,PROD660,2011/11/17 8:06:16,1-402612770
Org line C,Sweden,se,Erik,C_6,Accepted,Medium,PROD660,2011/11/17 9:50:49,1-402612770
Org line C,Sweden,se,Erik,C_6,Completed,Medium,PROD660,2012/1/24 14:24:33,1-402612770
Org line C,Sweden,se,Daniel,E_7,Accepted,High,PROD677,2011/11/3 17:45:21,1-601819090
Org line C,Sweden,se,Daniel,E_7,Accepted,High,PROD677,2012/2/2 11:18:05,1-601819090
Org line C,INDIA,se,Rajesh Kumar,E_7,Accepted,High,PROD677,2012/2/2 11:18:31,1-601819090
Org line C,Sweden,se,Andres,E_7,Accepted,High,PROD677,2012/3/8 12:58:03,1-601819090
Org line C,Sweden,se,Andres,E_7,Completed,High,PROD677,2012/3/8 12:58:40,1-601819090
Org line A2,Sweden,se,Britt,A2_1,Accepted,Low,PROD350,2011/12/19 2:13:32,1-625459293
Org line A2,Sweden,se,Britt,A2_1,Queued,Low,PROD350,2011/12/19 2:14:22,1-625459293
Org line A2,Sweden,se,Britt,A2_1,Accepted,Low,PROD350,2012/1/5 13:08:46,1-625459293
Org line A2,Sweden,se,Britt,A2_1,Accepted,Low,PROD350,2012/1/5 13:25:39,1-625459293
Org line A2,Sweden,se,Britt,A2_1,Completed,Low,PROD350,2012/1/19 15:33:55,1-625459293
Org line G3,USA,us,Carolyn,A2_1,Accepted,Medium,PROD98,2010/5/12 10:59:40,1-373110819
Org line G3,USA,us,Carolyn,A2_1,Queued,Medium,PROD98,2010/5/12 11:02:27,1-373110819
Org line G3,Sweden,us,Naga,A2_1,Accepted,Medium,PROD98,2010/5/12 19:04:54,1-373110819
Org line G3,USA,us,Carolyn,A2_1,Accepted,Medium,PROD98,2010/5/12 19:06:49,1-373110819
Org line G3,POLAND,us,Ewa,A2_1,Accepted,Medium,PROD98,2012/2/3 6:48:56,1-373110819
Org line G3,POLAND,us,Ewa,A2_1,Completed,Medium,PROD98,2012/2/3 6:50:31,1-373110819
Org line C,INDIA,in,Mahesh,E_8,Accepted,Major,PROD473,2012/3/2 7:49:22,1-691786330
Org line C,INDIA,in,Mahesh,E_8,Queued,Major,PROD473,2012/3/2 7:49:43,1-691786330
Org line C,Sweden,in,Radha,E_8,Accepted,Major,PROD473,2012/3/29 7:20:23,1-691786330
Org line C,Sweden,in,Jonas,E_8,Accepted,Major,PROD473,2012/3/29 7:21:22,1-691786330
Org line C,Sweden,in,Jonas,E_8,Completed,Major,PROD473,2012/3/30 9:02:03,1-691786330
Org line A2,Sweden,se,Henrik,A2_2,Accepted,Medium,PROD46,2010/2/23 12:10:59,1-356055231
Org line A2,Sweden,se,Henrik,A2_2,Accepted,Medium,PROD46,2010/2/23 12:13:19,1-356055231
Org line A2,Sweden,se,Henrik,A2_2,Queued,Medium,PROD46,2010/3/2 12:44:01,1-356055231
Org line A2,POLAND,se,Katarzyna,A2_2,Accepted,Medium,PROD46,2010/3/2 12:46:47,1-356055231
Org line A2,POLAND,se,Katarzyna,A2_2,Accepted,Medium,PROD46,2010/3/2 12:46:58,1-356055231
Org line A2,POLAND,se,Damian,A2_2,Accepted,Medium,PROD46,2011/11/28 7:20:33,1-356055231
Org line A2,POLAND,se,Damian,A2_2,Accepted,Medium,PROD46,2011/11/28 7:20:57,1-356055231
Org line A2,POLAND,se,Damian,A2_2,Completed,Medium,PROD46,2012/1/19 7:59:01,1-356055231
Org line G3,USA,us,Carolyn,E_4,Accepted,Medium,PROD97,2010/12/8 15:24:58,1-428421057
Org line G3,USA,us,Carolyn,E_4,Queued,Medium,PROD97,2010/12/9 7:44:34,1-428421057
Org line G3,Sweden,us,Santhosh,E_4,Accepted,Medium,PROD97,2010/12/9 11:10:24,1-428421057
Org line G3,USA,us,Carolyn,E_4,Accepted,Medium,PROD97,2010/12/9 11:12:29,1-428421057
Org line G3,POLAND,us,Ewa,E_4,Accepted,Medium,PROD97,2012/2/6 15:03:20,1-428421057
Org line G3,POLAND,us,Ewa,E_4,Completed,Medium,PROD97,2012/2/6 15:06:11,1-428421057
Org line A2,Belgium,be,Patricia,A2_4,Accepted,Medium,PROD636,2012/4/5 13:34:11,1-709663551
Org line A2,Belgium,be,Patricia,A2_4,Accepted,Medium,PROD636,2012/4/13 7:30:26,1-709663551
Org line A2,Belgium,be,Patricia,A2_4,Accepted,Medium,PROD636,2012/4/13 7:31:01,1-709663551
Org line A2,Belgium,be,Patricia,A2_4,Accepted,Medium,PROD636,2012/4/13 8:14:50,1-709663551
Org line C,Belgium,be,Patricia,E_1,Queued,Medium,PROD636,2012/4/13 8:15:29,1-709663551
Org line C,POLAND,be,Mariusz,E_1,Accepted,Medium,PROD636,2012/4/13 8:15:56,1-709663551
Org line C,POLAND,be,Mariusz,E_1,Accepted,Medium,PROD636,2012/4/13 8:23:18,1-709663551
Org line C,POLAND,be,Mariusz,E_1,Completed,Medium,PROD636,2012/4/13 8:24:04,1-709663551
Org line G3,USA,us,Carolyn,E_1,Accepted,Medium,PROD97,2011/7/12 8:39:23,1-540723633
Org line G3,USA,us,Carolyn,E_1,Queued,Medium,PROD97,2011/7/12 8:43:56,1-540723633
Org line G3,Sweden,us,Padmanabha,E_1,Accepted,Medium,PROD97,2011/7/12 9:47:12,1-540723633
Org line G3,USA,us,Carolyn,E_1,Accepted,Medium,PROD97,2011/7/12 9:47:21,1-540723633
Org line G3,POLAND,us,Ewa,E_1,Accepted,Medium,PROD97,2012/1/31 7:29:06,1-540723633
Org line G3,POLAND,us,Ewa,E_1,Completed,Medium,PROD97,2012/1/31 7:47:20,1-540723633
Org line C,Sweden,se,Pascal,C_6,Accepted,Low,PROD802,2012/3/30 12:30:47,1-705847575
Org line C,Sweden,se,Pascal,C_6,Completed,Low,PROD802,2012/3/30 12:37:12,1-705847575
Org line A2,Sweden,se,Henrik,A2_2,Accepted,Medium,PROD233,2011/11/4 7:43:24,1-602316153
Org line A2,Sweden,se,Henrik,A2_2,Queued,Medium,PROD233,2012/1/3 7:22:34,1-602316153
Org line A2,POLAND,se,Barbara,A2_2,Accepted,Medium,PROD233,2012/1/3 8:31:31,1-602316153
Org line A2,POLAND,se,Barbara,A2_2,Accepted,Medium,PROD233,2012/1/3 8:31:39,1-602316153
Org line A2,POLAND,se,Barbara,A2_2,Completed,Medium,PROD233,2012/3/30 11:46:28,1-602316153
Org line C,INDIA,in,Mahesh,E_8,Accepted,Medium,PROD62,2012/3/8 10:24:21,1-694828073
Org line C,INDIA,in,Mahesh,E_8,Queued,Medium,PROD62,2012/3/8 10:27:40,1-694828073
Org line C,Sweden,in,Radha,E_8,Accepted,Medium,PROD62,2012/3/16 8:43:42,1-694828073
Org line C,INDIA,in,MV,E_8,Accepted,Medium,PROD62,2012/3/16 8:44:21,1-694828073
Org line C,INDIA,in,Nagaraj,E_8,Accepted,Medium,PROD62,2012/3/20 7:39:14,1-694828073
Org line C,INDIA,in,Nagaraj,E_8,Accepted,Medium,PROD62,2012/3/22 10:22:21,1-694828073
Org line C,INDIA,in,MV,E_8,Accepted,Medium,PROD62,2012/3/28 10:57:44,1-694828073
Org line C,INDIA,in,Mahesh,E_8,Queued,Medium,PROD62,2012/3/28 11:00:12,1-694828073
Org line C,INDIA,in,MV,E_8,Accepted,Medium,PROD62,2012/3/28 11:00:15,1-694828073
Org line C,INDIA,in,Mahesh,E_8,Accepted,Medium,PROD62,2012/3/28 11:01:03,1-694828073
Org line C,INDIA,in,MV,E_8,Accepted,Medium,PROD62,2012/3/28 11:01:07,1-694828073
Org line C,Sweden,in,Göran,E_8,Accepted,Medium,PROD62,2012/3/28 11:03:51,1-694828073
Org line C,INDIA,in,Pratap,E_4,Queued,Medium,PROD62,2012/5/9 12:22:38,1-694828073
Org line C,INDIA,in,Pratap,E_4,Accepted,Medium,PROD62,2012/5/9 16:42:40,1-694828073
Org line C,Sweden,in,Kristoffer,E_4,Accepted,Medium,PROD62,2012/5/10 14:43:41,1-694828073
Org line C,Sweden,in,Kristoffer,E_4,Completed,Medium,PROD62,2012/5/10 14:44:13,1-694828073
Org line A2,Sweden,in,Bertil,A2_4,Accepted,Medium,PROD194,2012/2/24 15:48:59,1-687649700
Org line A2,Sweden,in,Bertil,A2_4,Accepted,Medium,PROD194,2012/3/2 8:10:12,1-687649700
Org line A2,Sweden,in,Bertil,A2_4,Completed,Medium,PROD194,2012/3/2 8:58:21,1-687649700
Org line G3,USA,us,Carolyn,A2_4,Accepted,Medium,PROD98,2011/3/31 11:51:15,1-511787661
