org:group,resource country,organization country,resource,org:role,activity,impact,product,timestamp,case
Org line A2,POLAND,pl,Jaroslaw,D_1,Accepted,Medium,PROD604,2011/11/3 13:50:59,1-576984464
Org line A2,POLAND,pl,Jaroslaw,D_1,Accepted,Medium,PROD604,2012/1/24 13:14:49,1-576984464
Org line A2,POLAND,pl,Jaroslaw,D_1,Completed,Medium,PROD604,2012/1/24 13:22:00,1-576984464
Org line G4,Sweden,se,Johan,D_1,Accepted,Low,PROD710,2012/3/6 11:31:47,1-693789171
Org line G4,Sweden,se,Johan,D_1,Accepted,Low,PROD710,2012/3/14 15:33:38,1-693789171
Org line G4,Sweden,se,Johan,D_1,Completed,Low,PROD710,2012/3/14 15:35:05,1-693789171
Org line G4,Sweden,se,Johan,D_1,Accepted,Low,PROD710,2012/3/14 15:35:34,1-693789171
Org line G4,Sweden,se,Johan,D_1,Completed,Low,PROD710,2012/3/14 15:36:22,1-693789171
Org line C,USA,us,Edward,D_1,Accepted,Medium,PROD378,2012/2/15 14:01:20,1-675739721
Org line C,USA,us,Edward,D_1,Completed,Medium,PROD378,2012/4/2 14:56:26,1-675739721
Org line A2,Sweden,se,Agoritsa,A2_3,Accepted,Low,PROD484,2012/1/25 7:42:51,1-651922594
Org line A2,Sweden,se,Agoritsa,A2_3,Completed,Low,PROD484,2012/1/25 9:27:29,1-651922594
Org line V5,Germany,de,Rainer,A2_3,Accepted,High,PROD637,2011/10/24 15:58:48,1-593933571
Org line V5,Germany,de,Rainer,A2_3,Completed,High,PROD637,2012/4/20 11:01:39,1-593933571
Org line G3,USA,us,Carolyn,A2_3,Accepted,Medium,PROD98,2010/12/24 6:04:53,1-433309965
Org line G3,USA,us,Carolyn,A2_3,Queued,Medium,PROD98,2010/12/24 6:09:51,1-433309965
Org line G3,USA,us,Carolyn,A2_3,Queued,Medium,PROD98,2010/12/24 6:09:52,1-433309965
Org line G3,Sweden,us,Padmanabha,A2_3,Accepted,Medium,PROD98,2010/12/24 9:15:14,1-433309965
Org line G3,USA,us,Carolyn,A2_3,Accepted,Medium,PROD98,2010/12/24 9:15:22,1-433309965
Org line A2,Sweden,us,Hannes,A2_2,Queued,Medium,PROD98,2011/4/7 10:38:51,1-433309965
Org line A2,Sweden,us,Y,A2_2,Accepted,Medium,PROD98,2011/4/7 10:39:17,1-433309965
Org line A2,Sweden,us,Y,A2_2,Accepted,Medium,PROD98,2011/4/7 11:07:06,1-433309965
Org line A2,Sweden,us,Y,A2_2,Accepted,Medium,PROD98,2011/4/7 11:08:47,1-433309965
Org line A2,Sweden,us,Y,A2_2,Accepted,Medium,PROD98,2011/4/7 15:03:00,1-433309965
Org line G3,USA,us,Carolyn,A2_2,Queued,Medium,PROD98,2011/4/7 15:06:20,1-433309965
Org line G3,Sweden,us,Santhosh,A2_2,Accepted,Medium,PROD98,2011/4/8 13:26:24,1-433309965
Org line G3,USA,us,Carolyn,A2_2,Accepted,Medium,PROD98,2011/4/8 13:28:35,1-433309965
Org line G3,POLAND,us,Ewa,A2_2,Accepted,Medium,PROD98,2012/2/2 21:15:47,1-433309965
Org line G3,POLAND,us,Ewa,A2_2,Completed,Medium,PROD98,2012/2/2 21:19:29,1-433309965
Org line C,INDIA,in,Sreelesh,E_5,Accepted,Medium,PROD793,2012/3/17 14:47:28,1-698751834
Org line C,INDIA,in,Sreelesh,E_5,Accepted,Medium,PROD793,2012/3/17 15:33:29,1-698751834
Org line C,INDIA,in,Sreelesh,E_5,Accepted,Medium,PROD793,2012/4/25 15:47:14,1-698751834
Org line C,INDIA,in,Sreelesh,E_5,Completed,Medium,PROD793,2012/4/26 9:56:05,1-698751834
Org line C,Sweden,se,Désirée,V3_2,Accepted,Major,PROD153,2012/4/11 17:32:25,1-716571976
Org line C,Sweden,se,Désirée,V3_2,Completed,Major,PROD153,2012/5/14 14:33:15,1-716571976
Org line C,Sweden,se,Désirée,V3_2,Accepted,Major,PROD153,2012/5/16 15:33:12,1-716571976
Org line C,Sweden,se,Désirée,V3_2,Queued,Major,PROD153,2012/5/16 15:43:44,1-716571976
Org line C,Sweden,se,Anette,V3_2,Accepted,Major,PROD153,2012/5/18 5:26:00,1-716571976
Org line C,Sweden,se,Anette,V3_2,Completed,Major,PROD153,2012/5/18 5:26:25,1-716571976
Org line A2,Sweden,se,Lisbeth,A2_5,Accepted,Medium,PROD320,2012/2/15 14:53:08,1-675046360
Org line A2,Sweden,se,Lisbeth,A2_5,Accepted,Medium,PROD320,2012/2/22 12:45:37,1-675046360
Org line A2,Sweden,se,Lisbeth,A2_5,Completed,Medium,PROD320,2012/3/9 15:21:48,1-675046360
Org line G3,USA,us,Carolyn,A2_5,Accepted,Medium,PROD98,2010/7/30 7:46:42,1-388644366
Org line G3,USA,us,Carolyn,A2_5,Queued,Medium,PROD98,2010/7/30 7:50:43,1-388644366
Org line G3,Sweden,us,Kannan,A2_5,Accepted,Medium,PROD98,2010/7/30 12:43:09,1-388644366
Org line G3,USA,us,Carolyn,A2_5,Accepted,Medium,PROD98,2010/7/30 12:43:18,1-388644366
Org line G3,POLAND,us,Ewa,A2_5,Accepted,Medium,PROD98,2012/1/30 14:48:15,1-388644366
Org line G3,POLAND,us,Ewa,A2_5,Completed,Medium,PROD98,2012/1/30 14:48:48,1-388644366
Org line G4,Sweden,se,Katarina,E_2,Accepted,Medium,PROD374,2010/12/16 10:55:48,1-430880486
Org line G4,Sweden,se,Katarina,E_2,Accepted,Medium,PROD374,2011/3/21 16:11:52,1-430880486
Org line G4,Sweden,se,Katarina,E_2,Completed,Medium,PROD374,2012/2/29 13:38:04,1-430880486
Org line G3,USA,us,Carolyn,E_2,Accepted,Medium,PROD97,2010/7/27 11:50:20,1-388230583
Org line G3,USA,us,Carolyn,E_2,Queued,Medium,PROD97,2010/7/27 11:54:23,1-388230583
Org line G3,Sweden,us,Kannan,E_2,Accepted,Medium,PROD97,2010/7/27 12:08:22,1-388230583
Org line G3,USA,us,Carolyn,E_2,Accepted,Medium,PROD97,2010/7/27 12:08:30,1-388230583
Org line A2,Sweden,us,Niklas,A2_2,Queued,Medium,PROD97,2010/8/18 10:29:41,1-388230583
Org line A2,INDIA,us,Manjunath,A2_2,Accepted,Medium,PROD97,2010/8/18 10:39:40,1-388230583
Org line G3,USA,us,Carolyn,A2_2,Queued,Medium,PROD97,2010/8/23 13:24:12,1-388230583
Org line A2,Sweden,us,Kannan,A2_2,Accepted,Medium,PROD97,2010/8/23 14:12:32,1-388230583
Org line G3,USA,us,Carolyn,A2_2,Accepted,Medium,PROD97,2010/8/23 14:13:39,1-388230583
Org line G3,POLAND,us,Ewa,A2_2,Accepted,Medium,PROD97,2012/1/31 8:04:00,1-388230583
Org line G3,POLAND,us,Ewa,A2_2,Completed,Medium,PROD97,2012/1/31 8:05:54,1-388230583
Org line C,France,us,Sylvie,C_1,Accepted,Low,PROD398,2012/5/7 12:19:57,1-741807021
Org line C,France,us,Sylvie,C_1,Completed,Low,PROD398,2012/5/9 10:42:38,1-741807021
Org line G3,USA,us,Carolyn,A2_3,Accepted,Medium,PROD98,2011/5/3 15:14:07,1-522734472
Org line G3,USA,us,Carolyn,A2_3,Queued,Medium,PROD98,2011/5/3 15:16:39,1-522734472
Org line G3,Sweden,us,Padmanabha,A2_3,Accepted,Medium,PROD98,2011/5/4 4:46:05,1-522734472
Org line G3,USA,us,Carolyn,A2_3,Accepted,Medium,PROD98,2011/5/4 4:46:17,1-522734472
Org line G3,POLAND,us,Ewa,A2_3,Accepted,Medium,PROD98,2012/2/6 20:35:55,1-522734472
Org line G3,POLAND,us,Ewa,A2_3,Completed,Medium,PROD98,2012/2/6 20:37:18,1-522734472
Org line C,INDIA,in,Pranesh,E_8,Accepted,Medium,PROD62,2012/4/3 9:24:17,1-707660543
Org line C,INDIA,in,Pranesh,E_8,Queued,Medium,PROD62,2012/4/3 9:25:10,1-707660543
Org line C,INDIA,in,MV,E_8,Accepted,Medium,PROD62,2012/4/3 9:51:13,1-707660543
Org line C,Sweden,in,Göran,E_8,Accepted,Medium,PROD62,2012/4/3 9:51:47,1-707660543
Org line C,INDIA,in,Pratap,E_4,Queued,Medium,PROD62,2012/5/9 12:26:46,1-707660543
Org line C,Sweden,in,Kristoffer,E_4,Accepted,Medium,PROD62,2012/5/10 14:45:10,1-707660543
Org line C,Sweden,in,Kristoffer,E_4,Completed,Medium,PROD62,2012/5/10 14:45:27,1-707660543
Org line V11,United Kingdom,gb,James,C_6,Accepted,High,PROD158,2011/3/31 10:47:33,1-511755003
Org line V11,United Kingdom,gb,James,C_6,Accepted,High,PROD158,2011/3/31 10:48:29,1-511755003
Org line V11,United Kingdom,gb,James,C_6,Accepted,High,PROD158,2012/4/24 13:11:52,1-511755003
Org line V11,United Kingdom,gb,James,C_6,Completed,High,PROD158,2012/4/24 13:13:25,1-511755003
Org line G3,USA,us,Carolyn,A2_1,Accepted,Medium,PROD98,2010/5/12 10:59:40,1-373110819
Org line G3,USA,us,Carolyn,A2_1,Queued,Medium,PROD98,2010/5/12 11:02:27,1-373110819
Org line G3,Sweden,us,Naga,A2_1,Accepted,Medium,PROD98,2010/5/12 19:04:54,1-373110819
Org line G3,USA,us,Carolyn,A2_1,Accepted,Medium,PROD98,2010/5/12 19:06:49,1-373110819
Org line G3,POLAND,us,Ewa,A2_1,Accepted,Medium,PROD98,2012/2/3 6:48:56,1-373110819
Org line G3,POLAND,us,Ewa,A2_1,Completed,Medium,PROD98,2012/2/3 6:50:31,1-373110819
Org line C,INDIA,in,Mahesh,E_8,Accepted,Major,PROD473,2012/3/2 7:49:22,1-691786330
Org line C,INDIA,in,Mahesh,E_8,Queued,Major,PROD473,2012/3/2 7:49:43,1-691786330
Org line C,Sweden,in,Radha,E_8,Accepted,Major,PROD473,2012/3/29 7:20:23,1-691786330
Org line C,Sweden,in,Jonas,E_8,Accepted,Major,PROD473,2012/3/29 7:21:22,1-691786330
Org line C,Sweden,in,Jonas,E_8,Completed,Major,PROD473,2012/3/30 9:02:03,1-691786330
Org line A2,Sweden,se,Henrik,A2_2,Accepted,Medium,PROD46,2010/2/23 12:10:59,1-356055231
Org line A2,Sweden,se,Henrik,A2_2,Accepted,Medium,PROD46,2010/2/23 12:13:19,1-356055231
Org line A2,Sweden,se,Henrik,A2_2,Queued,Medium,PROD46,2010/3/2 12:44:01,1-356055231
Org line A2,POLAND,se,Katarzyna,A2_2,Accepted,Medium,PROD46,2010/3/2 12:46:47,1-356055231
Org line A2,POLAND,se,Katarzyna,A2_2,Accepted,Medium,PROD46,2010/3/2 12:46:58,1-356055231
Org line A2,POLAND,se,Damian,A2_2,Accepted,Medium,PROD46,2011/11/28 7:20:33,1-356055231
Org line A2,POLAND,se,Damian,A2_2,Accepted,Medium,PROD46,2011/11/28 7:20:57,1-356055231
Org line A2,POLAND,se,Damian,A2_2,Completed,Medium,PROD46,2012/1/19 7:59:01,1-356055231
Org line C,Sweden,us,Jörgen,E_4,Accepted,High,PROD348,2012/3/5 15:28:53,1-693357728
Org line C,Sweden,us,Jörgen,E_4,Completed,High,PROD348,2012/3/29 13:12:42,1-693357728
Org line G3,USA,us,Carolyn,E_4,Accepted,Medium,PROD97,2010/12/8 15:24:58,1-428421057
Org line G3,USA,us,Carolyn,E_4,Queued,Medium,PROD97,2010/12/9 7:44:34,1-428421057
Org line G3,Sweden,us,Santhosh,E_4,Accepted,Medium,PROD97,2010/12/9 11:10:24,1-428421057
Org line G3,USA,us,Carolyn,E_4,Accepted,Medium,PROD97,2010/12/9 11:12:29,1-428421057
Org line G3,POLAND,us,Ewa,E_4,Accepted,Medium,PROD97,2012/2/6 15:03:20,1-428421057
Org line G3,POLAND,us,Ewa,E_4,Completed,Medium,PROD97,2012/2/6 15:06:11,1-428421057
Org line C,Sweden,se,Pascal,C_6,Accepted,Low,PROD802,2012/3/30 12:30:47,1-705847575
Org line C,Sweden,se,Pascal,C_6,Completed,Low,PROD802,2012/3/30 12:37:12,1-705847575
Org line A2,Sweden,se,Henrik,A2_2,Accepted,Medium,PROD233,2011/11/4 7:43:24,1-602316153
Org line A2,Sweden,se,Henrik,A2_2,Queued,Medium,PROD233,2012/1/3 7:22:34,1-602316153
Org line A2,POLAND,se,Barbara,A2_2,Accepted,Medium,PROD233,2012/1/3 8:31:31,1-602316153
Org line A2,POLAND,se,Barbara,A2_2,Accepted,Medium,PROD233,2012/1/3 8:31:39,1-602316153
Org line A2,POLAND,se,Barbara,A2_2,Completed,Medium,PROD233,2012/3/30 11:46:28,1-602316153
Org line G4,Sweden,se,Per,A2_2,Accepted,High,PROD374,2011/2/4 13:21:41,1-479002951
Org line G4,Sweden,se,Per,A2_2,Accepted,High,PROD374,2011/3/13 12:11:06,1-479002951
Org line G4,Sweden,se,Per,A2_2,Completed,High,PROD374,2012/2/29 13:27:21,1-479002951
Org line A2,Sweden,in,Bertil,A2_4,Accepted,Medium,PROD194,2012/2/24 15:48:59,1-687649700
Org line A2,Sweden,in,Bertil,A2_4,Accepted,Medium,PROD194,2012/3/2 8:10:12,1-687649700
Org line A2,Sweden,in,Bertil,A2_4,Completed,Medium,PROD194,2012/3/2 8:58:21,1-687649700
Org line G3,USA,us,Carolyn,E_5,Accepted,Medium,PROD97,2010/8/20 14:36:29,1-393413330
Org line G3,USA,us,Carolyn,E_5,Queued,Medium,PROD97,2010/8/20 14:39:43,1-393413330
Org line G3,Sweden,us,Kannan,E_5,Accepted,Medium,PROD97,2010/8/20 14:58:15,1-393413330
Org line G3,USA,us,Carolyn,E_5,Accepted,Medium,PROD97,2010/8/20 14:58:21,1-393413330
Org line G3,POLAND,us,Ewa,E_5,Accepted,Medium,PROD97,2012/2/4 9:49:16,1-393413330
Org line G3,POLAND,us,Ewa,E_5,Completed,Medium,PROD97,2012/2/4 9:50:25,1-393413330
Org line G3,USA,us,Carolyn,E_5,Accepted,Medium,PROD97,2011/9/5 15:07:57,1-567440922
Org line G3,USA,us,Carolyn,E_5,Queued,Medium,PROD97,2011/9/5 15:16:24,1-567440922
Org line G3,Sweden,us,SV,E_5,Accepted,Medium,PROD97,2011/9/5 16:20:33,1-567440922
Org line G3,USA,us,Carolyn,E_5,Accepted,Medium,PROD97,2011/9/5 16:21:02,1-567440922
Org line G3,POLAND,us,Ewa,E_5,Accepted,Medium,PROD97,2012/2/2 21:34:29,1-567440922
Org line G3,POLAND,us,Ewa,E_5,Completed,Medium,PROD97,2012/2/2 21:38:54,1-567440922
Org line C,Sweden,se,Mikael,C_6,Accepted,Major,PROD802,2012/3/21 10:06:24,1-700362905
Org line C,Sweden,se,Mikael,C_6,Completed,Major,PROD802,2012/3/23 16:21:13,1-700362905
Org line C,Sweden,se,Tomas,C_6,Accepted,Medium,PROD660,2011/10/27 13:32:18,1-596608752
Org line C,Sweden,se,Tomas,C_6,Accepted,Medium,PROD660,2011/10/27 13:33:37,1-596608752
Org line C,Sweden,se,Tomas,C_6,Completed,Medium,PROD660,2012/1/30 12:42:26,1-596608752
Org line A2,Sweden,us,Saki,A2_4,Accepted,High,PROD521,2012/2/9 10:25:45,1-661706786
Org line A2,Sweden,us,Saki,A2_4,Accepted,High,PROD521,2012/2/16 16:15:37,1-661706786
Org line A2,Sweden,us,Saki,A2_4,Completed,High,PROD521,2012/5/2 8:07:53,1-661706786
Org line G3,USA,us,Carolyn,A2_4,Accepted,Medium,PROD96,2010/5/24 12:32:13,1-375337251
Org line G3,USA,us,Carolyn,A2_4,Queued,Medium,PROD96,2010/5/24 12:44:34,1-375337251
Org line G3,Sweden,us,Naga,A2_4,Accepted,Medium,PROD96,2010/5/25 1:30:49,1-375337251
Org line G3,USA,us,Carolyn,A2_4,Accepted,Medium,PROD96,2010/5/25 1:33:22,1-375337251
Org line G3,POLAND,us,Ewa,A2_4,Accepted,Medium,PROD96,2012/2/3 7:42:20,1-375337251
Org line G3,POLAND,us,Ewa,A2_4,Completed,Medium,PROD96,2012/2/3 8:13:07,1-375337251
Org line A2,Sweden,se,Stefan,A2_3,Accepted,Medium,PROD372,2011/11/30 15:12:42,1-618283927
Org line A2,Sweden,se,Stefan,A2_3,Accepted,Medium,PROD372,2012/2/6 14:19:01,1-618283927
Org line A2,Sweden,se,Stefan,A2_3,Completed,Medium,PROD372,2012/2/6 14:21:33,1-618283927
Org line C,Belgium,be,Peter,E_1,Accepted,High,PROD597,2012/3/29 9:00:19,1-704703712
Org line C,Belgium,be,Peter,E_1,Queued,High,PROD597,2012/3/29 9:09:15,1-704703712
Org line C,Sweden,be,Patrik,E_1,Accepted,High,PROD597,2012/4/3 14:03:10,1-704703712
Org line C,Sweden,be,Patrik,E_1,Accepted,High,PROD597,2012/4/3 14:03:28,1-704703712
Org line C,Sweden,be,Linda,E_1,Accepted,High,PROD597,2012/4/3 14:03:50,1-704703712
Org line C,Sweden,be,Linda,E_1,Accepted,High,PROD597,2012/4/4 7:47:26,1-704703712
Org line C,Sweden,be,Linda,E_1,Completed,High,PROD597,2012/4/4 7:47:57,1-704703712
Org line C,Sweden,se,Henrik,E_6,Accepted,High,PROD289,2012/3/2 7:15:10,1-691767241
Org line C,Sweden,se,Henrik,E_6,Accepted,High,PROD289,2012/3/2 7:21:09,1-691767241
Org line C,Sweden,se,Henrik,E_6,Completed,High,PROD289,2012/5/9 15:57:11,1-691767241
Org line V2,Sweden,se,Pamela,E_6,Accepted,Medium,PROD60,2012/1/24 13:46:39,1-651206715
Org line V2,Sweden,se,Pamela,E_6,Completed,Medium,PROD60,2012/2/7 9:46:48,1-651206715
Org line G4,Sweden,se,Marco,A2_4,Accepted,Medium,PROD412,2012/2/1 6:33:06,1-656868426
Org line G4,Sweden,se,Marco,A2_4,Accepted,Medium,PROD412,2012/2/1 6:34:10,1-656868426
Org line G4,Sweden,se,Marco,A2_4,Accepted,Medium,PROD412,2012/2/1 7:36:55,1-656868426
Org line G4,Sweden,se,Marco,A2_4,Completed,Medium,PROD412,2012/2/22 7:36:51,1-656868426
Org line C,Sweden,se,Christoffer,E_10,Accepted,Low,PROD399,2011/9/1 16:22:37,1-566101203
Org line C,Sweden,se,Christoffer,E_10,Completed,Low,PROD399,2012/2/1 11:59:59,1-566101203
Org line A2,USA,us,Fredrik,A2_4,Accepted,Low,PROD546,2010/10/25 11:53:47,1-413205820
Org line A2,USA,us,Fredrik,A2_4,Accepted,Low,PROD546,2011/10/5 21:07:51,1-413205820
Org line A2,USA,us,Fredrik,A2_4,Queued,Low,PROD546,2011/10/5 21:07:59,1-413205820
Org line A2,USA,us,Fredrik,A2_4,Accepted,Low,PROD546,2011/10/6 18:05:33,1-413205820
Org line A2,USA,us,Joakim,A2_4,Accepted,Low,PROD546,2011/12/6 20:31:33,1-413205820
Org line A2,USA,us,Joakim,A2_4,Completed,Low,PROD546,2012/1/4 12:52:57,1-413205820
Org line C,INDIA,in,Srinivasa,E_7,Accepted,High,PROD671,2012/2/9 13:08:09,1-662956121
Org line C,INDIA,in,Srinivasa,E_7,Completed,High,PROD671,2012/3/26 2:56:59,1-662956121
Org line C,France,fr,Olivier,C_6,Accepted,Major,PROD793,2011/12/17 11:18:28,1-625322174
Org line C,France,fr,Olivier,C_6,Queued,Major,PROD793,2011/12/17 11:19:36,1-625322174
Org line C,Belgium,fr,Tom,C_6,Accepted,Major,PROD793,2011/12/22 13:52:39,1-625322174
Org line C,Belgium,fr,Tom,C_6,Accepted,Major,PROD793,2011/12/22 13:52:47,1-625322174
Org line C,Belgium,fr,Tom,C_6,Completed,Major,PROD793,2012/4/16 12:55:11,1-625322174
Org line A2,Sweden,se,Maria,A2_4,Accepted,Medium,PROD591,2012/4/23 13:24:45,1-729711756
Org line A2,Sweden,se,Maria,A2_4,Completed,Medium,PROD591,2012/5/9 15:27:57,1-729711756
Org line C,Sweden,us,Komaraiah,E_4,Accepted,Major,PROD219,2012/3/23 9:13:26,1-701525462
Org line C,Sweden,us,Komaraiah,E_4,Completed,Major,PROD219,2012/3/23 9:16:35,1-701525462
Org line G3,POLAND,us,Ewa,E_4,Accepted,Medium,PROD96,2012/3/1 10:53:49,1-690896014
Org line G3,POLAND,us,Ewa,E_4,Completed,Medium,PROD96,2012/3/1 11:16:29,1-690896014
Org line V2,Sweden,se,Tomas,E_4,Accepted,Low,PROD688,2012/3/28 14:54:20,1-704226142
Org line V2,Sweden,se,Tomas,E_4,Completed,Low,PROD688,2012/4/8 18:36:26,1-704226142
Org line G4,Sweden,se,Mattias,E_4,Accepted,Medium,PROD201,2012/4/3 12:59:14,1-707778891
Org line G4,Sweden,se,Mattias,E_4,Completed,Medium,PROD201,2012/4/12 11:33:01,1-707778891
Org line A2,Sweden,se,Viktoria,A2_3,Accepted,High,PROD231,2011/12/5 12:01:36,1-619699161
Org line A2,Sweden,se,Viktoria,A2_3,Queued,High,PROD231,2011/12/5 12:13:30,1-619699161
Org line A2,Sweden,se,Kristina,A2_3,Accepted,High,PROD231,2011/12/6 7:28:52,1-619699161
Org line A2,Sweden,se,Kristina,A2_3,Completed,High,PROD231,2011/12/6 8:41:47,1-619699161
Org line G4,Sweden,se,Gustav,A2_3,Accepted,High,PROD231,2011/12/6 13:35:14,1-619699161
Org line G4,Sweden,se,David,A2_3,Accepted,High,PROD231,2012/1/30 12:40:16,1-619699161
Org line G4,Sweden,se,Gustav,A2_3,Accepted,High,PROD231,2012/2/1 19:49:44,1-619699161
Org line G4,Sweden,se,David,A2_3,Accepted,High,PROD231,2012/2/1 19:50:03,1-619699161
Org line G4,Sweden,se,David,A2_3,Completed,High,PROD231,2012/2/1 19:51:19,1-619699161
Org line G3,POLAND,us,Ewa,A2_3,Accepted,High,PROD97,2012/5/31 18:07:59,1-752835764
Org line G3,POLAND,us,Ewa,A2_3,Completed,High,PROD97,2012/5/31 18:09:21,1-752835764
Org line A2,Sweden,se,Kristina,A2_3,Accepted,Medium,PROD231,2012/2/6 13:22:56,1-659539868
Org line A2,Sweden,se,Kristina,A2_3,Completed,Medium,PROD231,2012/3/27 12:15:36,1-659539868
Org line G3,USA,us,Carolyn,A2_3,Accepted,Medium,PROD97,2011/6/1 14:02:03,1-530539767
Org line G3,USA,us,Carolyn,A2_3,Queued,Medium,PROD97,2011/6/1 14:07:09,1-530539767
Org line G3,Sweden,us,Santhosh,A2_3,Accepted,Medium,PROD97,2011/6/1 18:53:21,1-530539767
Org line G3,USA,us,Carolyn,A2_3,Accepted,Medium,PROD97,2011/6/1 18:55:06,1-530539767
Org line G3,POLAND,us,Ewa,A2_3,Accepted,Medium,PROD97,2012/2/6 21:11:51,1-530539767
Org line G3,POLAND,us,Ewa,A2_3,Completed,Medium,PROD97,2012/2/6 21:13:04,1-530539767
Org line A2,United Kingdom,gb,Ian,A2_1,Accepted,Low,PROD235,2011/10/11 14:57:41,1-584812041
Org line A2,United Kingdom,gb,Ian,A2_1,Accepted,Low,PROD235,2011/10/11 15:01:05,1-584812041
Org line A2,United Kingdom,gb,Andrew,A2_1,Accepted,Low,PROD235,2011/10/26 11:01:02,1-584812041
Org line A2,United Kingdom,gb,Andrew,A2_1,Accepted,Low,PROD235,2011/10/26 11:14:48,1-584812041
Org line A2,United Kingdom,gb,Andrew,A2_1,Completed,Low,PROD235,2012/2/15 10:21:22,1-584812041
Org line C,INDIA,in,Santosh,E_8,Accepted,Major,PROD474,2012/3/26 10:06:58,1-702378632
Org line C,INDIA,in,Santosh,E_8,Completed,Major,PROD474,2012/5/9 11:53:42,1-702378632
Org line C,Sweden,se,Mårten,C_6,Accepted,Low,PROD434,2011/5/9 13:23:45,1-524169663
Org line C,Sweden,se,Mårten,C_6,Accepted,Low,PROD434,2011/5/9 13:29:28,1-524169663
Org line C,Sweden,se,Mårten,C_6,Accepted,Low,PROD434,2011/5/9 13:50:50,1-524169663
Org line C,Sweden,se,Mårten,C_6,Queued,Low,PROD434,2011/5/9 13:56:50,1-524169663
Org line C,Sweden,se,Peter,C_6,Queued,Low,PROD434,2011/5/9 14:02:06,1-524169663
Org line C,Sweden,se,Peter,C_6,Accepted,Low,PROD434,2011/5/11 8:39:36,1-524169663
Org line C,Sweden,se,Tomas,C_6,Accepted,Low,PROD434,2011/5/11 8:39:46,1-524169663
Org line C,Sweden,se,Tomas,C_6,Accepted,Low,PROD434,2011/10/20 12:32:45,1-524169663
Org line C,Sweden,se,Tomas,C_6,Accepted,Low,PROD434,2011/10/20 12:58:09,1-524169663
Org line C,Sweden,se,Tomas,C_6,Completed,Low,PROD434,2012/1/30 11:35:20,1-524169663
Org line B,Brazil,br,Evane,E_3,Accepted,Low,PROD140,2011/12/12 11:50:53,1-622156083
Org line B,Brazil,br,Evane,E_3,Queued,Low,PROD140,2011/12/12 11:51:38,1-622156083
Org line B,Brazil,br,Alice,E_3,Accepted,Low,PROD140,2011/12/12 13:54:04,1-622156083
Org line B,Brazil,br,Evane,E_3,Accepted,Low,PROD140,2012/1/17 12:30:30,1-622156083
Org line B,Brazil,br,Evane,E_3,Completed,Low,PROD140,2012/1/17 12:31:09,1-622156083
Org line C,Sweden,se,Per-Erik,E_1,Accepted,High,PROD835,2011/7/1 8:02:18,1-538226806
Org line C,Sweden,se,Per-Erik,E_1,Completed,High,PROD835,2012/3/15 12:13:56,1-538226806
Org line C,Belgium,se,Hilde,E_2,Accepted,Low,PROD330,2012/4/2 10:25:21,1-706963013
Org line C,Belgium,se,Hilde,E_2,Accepted,Low,PROD330,2012/4/2 12:27:42,1-706963013
Org line C,Belgium,se,Hilde,E_2,Completed,Low,PROD330,2012/4/2 16:34:42,1-706963013
Org line C,POLAND,be,Mariusz,E_1,Accepted,Medium,PROD636,2012/3/13 13:15:36,1-696695427
Org line C,POLAND,be,Mariusz,E_1,Completed,Medium,PROD636,2012/4/4 9:27:58,1-696695427
Org line C,USA,in,Robert,E_4,Accepted,Medium,PROD793,2012/2/13 9:03:27,1-670754761
Org line C,USA,in,Robert,E_4,Accepted,Medium,PROD793,2012/2/13 9:06:36,1-670754761
Org line C,USA,in,Robert,E_4,Queued,Medium,PROD793,2012/2/28 16:17:05,1-670754761
Org line C,Sweden,in,Bhavesh,E_4,Accepted,Medium,PROD793,2012/2/29 11:37:29,1-670754761
Org line C,Sweden,in,Bhavesh,E_4,Accepted,Medium,PROD793,2012/3/5 13:03:37,1-670754761
Org line C,Sweden,in,Bhavesh,E_4,Accepted,Medium,PROD793,2012/3/27 14:50:57,1-670754761
Org line C,Sweden,in,Alam,E_4,Accepted,Medium,PROD793,2012/3/28 11:59:00,1-670754761
Org line C,Sweden,in,Alam,E_4,Completed,Medium,PROD793,2012/3/28 12:04:21,1-670754761
Org line C,Sweden,in,Alam,E_4,Accepted,Medium,PROD793,2012/3/28 12:04:27,1-670754761
Org line C,Sweden,in,Alam,E_4,Completed,Medium,PROD793,2012/3/28 12:05:08,1-670754761
Org line C,Sweden,in,Alam,E_4,Accepted,Medium,PROD793,2012/3/28 12:44:20,1-670754761
Org line C,Sweden,in,Alam,E_4,Completed,Medium,PROD793,2012/3/28 12:52:00,1-670754761
Org line C,USA,us,Christy,E_4,Accepted,Major,PROD154,2012/3/5 22:07:18,1-693469757
Org line C,USA,us,Christy,E_4,Completed,Major,PROD154,2012/5/24 13:53:30,1-693469757
Org line C,France,us,Gilles,E_4,Accepted,Low,PROD348,2011/4/20 10:22:30,1-519020627
Org line C,France,us,Gilles,E_4,Completed,Low,PROD348,2012/4/18 13:18:29,1-519020627
Org line C,USA,in,Robert,E_4,Accepted,Low,PROD802,2012/4/2 17:18:47,1-707300171
Org line C,USA,in,Robert,E_4,Accepted,Low,PROD802,2012/4/2 17:19:30,1-707300171
Org line C,USA,in,Robert,E_4,Queued,Low,PROD802,2012/4/3 11:41:51,1-707300171
Org line C,Sweden,in,Prasad,E_10,Queued,Low,PROD802,2012/4/4 15:03:53,1-707300171
